INFO | 2016-11-19 13:30:25,411 | index | root | Logging a test message from /
INFO | 2017-10-12 01:58:30,421 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,436 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,451 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,483 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,483 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,513 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,529 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,561 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,576 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,592 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,608 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,638 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,638 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,671 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,687 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,717 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,733 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,763 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,779 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,811 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,811 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,842 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,874 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,888 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,904 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,921 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,936 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:30,951 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:30,967 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:30,983 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,013 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,046 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,108 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,296 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,311 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,326 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,342 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,358 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,374 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,388 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,404 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,436 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,436 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,467 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,467 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,499 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,515 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,529 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,546 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,561 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,576 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,608 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,608 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,638 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,654 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,671 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,686 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,717 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,733 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,749 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,763 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:31,796 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,811 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,811 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,826 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,842 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,842 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,858 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,904 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,921 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,936 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,936 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,951 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,967 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,967 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,983 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:31,999 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:31,999 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,015 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,029 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,046 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,046 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,061 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,076 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,076 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,092 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,108 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,108 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,124 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,138 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,154 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,154 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,171 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,186 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,201 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,201 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,217 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,217 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,233 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,249 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,249 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,279 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,296 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,311 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,326 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,342 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,342 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,358 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,374 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,374 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,388 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,404 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,421 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,436 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,436 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,467 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,483 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,499 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,513 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,546 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,562 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,576 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,592 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,624 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,624 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,654 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,671 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,701 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,701 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,733 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,733 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,779 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,796 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,811 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,826 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,858 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,874 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,888 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,904 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:32,936 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,951 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:32,967 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:32,983 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,013 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,029 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,061 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,061 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,108 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,108 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,138 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,138 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,186 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,186 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,217 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,233 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,279 | index | login | Someone visited the Login page /login
INFO | 2017-10-12 01:58:33,279 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,311 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,405 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,421 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,451 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,451 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,499 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,513 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,529 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,546 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,592 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,608 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,624 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,624 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,671 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,687 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,717 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,717 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,763 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,779 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,796 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,811 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,858 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,858 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,888 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,888 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:33,937 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,951 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:33,967 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:33,983 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,030 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,046 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,061 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,061 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,108 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,124 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,138 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,154 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,187 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,201 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,217 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,233 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,279 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,296 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,311 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,326 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,374 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,374 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,421 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,436 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,483 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,483 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,513 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,513 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,576 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,576 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,592 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,608 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,654 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,671 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,686 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,701 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,749 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,763 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,779 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,779 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,842 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,842 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,874 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,888 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:34,951 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,951 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:34,983 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:34,983 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,046 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,046 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,061 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,076 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,124 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,138 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,154 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,171 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,217 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,233 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,249 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,263 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,311 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,326 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,342 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,358 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,404 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,436 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,467 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,467 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,529 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,529 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,561 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,561 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,624 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,638 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,654 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,671 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,733 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,765 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,826 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,842 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,858 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,874 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:35,937 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,951 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:35,967 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:35,983 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,046 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,046 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,076 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,076 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,140 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,171 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,201 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,217 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,279 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,279 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,342 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,342 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,421 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,436 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,451 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,467 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,561 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,576 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,624 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,638 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,701 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,717 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,733 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,733 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,796 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,811 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,826 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,842 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,891 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,904 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:36,921 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:36,937 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:36,999 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,013 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:37,029 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,046 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:37,108 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,124 | index | post | phoebe created a new post on his/her post feed section /new_post
INFO | 2017-10-12 01:58:37,138 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,138 | index | root | phoebe was redirected to the root page  /
INFO | 2017-10-12 01:58:37,201 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,217 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,233 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,233 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,263 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,263 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,279 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,296 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,311 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,326 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,342 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,358 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,374 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,388 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,404 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,421 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,436 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,451 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,467 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,483 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,499 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,513 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,529 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,546 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,561 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,576 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,624 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,638 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,671 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,701 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,717 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,749 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,763 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,779 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,779 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,796 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,826 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,826 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,842 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,874 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,874 | index | register | Someone visited the Register page /register
INFO | 2017-10-12 01:58:37,888 | index | register | Someone visited the Register page /register
